Gender,Geographic Region,Loyalty Status,Television Region,Affluence Grade,Age,Loyalty Card Tenure,Organics Purchase Indicator
M,South East,Gold,London,.,54,17,0
M,Midlands,Tin,East,4,48,5,0
M,North,Gold,N West,4,77,2,0
M,South East,Tin,S & S East,.,27,4,1
M,South East,Silver,London,10,78,4,0
M,South East,Silver,S & S East,6,51,2,0
M,South East,Tin,S & S East,11,54,5,0
M,North,Silver,N West,6,79,31,0
M,North,Tin,N East,12,72,4,1
M,Midlands,Tin,Midlands,9,47,8,1
M,Midlands,Tin,East,.,59,4,0
M,North,Tin,N East,7,34,7,1
M,South East,Silver,London,6,55,16,0
M,South East,Gold,S & S East,9,40,1,0
M,Midlands,Silver,Midlands,10,42,5,1
M,Midlands,Silver,Wales & West,6,52,11,0
M,Midlands,Silver,Wales & West,13,66,5,1
M,South West,Tin,S West,5,55,5,0
M,North,Tin,N West,9,39,5,1
M,South East,Tin,London,15,54,8,0
M,Midlands,Gold,Midlands,11,32,4,0
M,Scottish,Silver,N Scot,13,43,8,1
M,Scottish,Silver,C Scotland,6,30,1,0
M,Midlands,Gold,Midlands,9,51,1,0
M,North,Gold,N West,11,50,2,0
M,South East,Gold,S & S East,10,58,4,0
M,South East,Silver,London,5,58,5,0
M,South East,Tin,London,3,41,8,0
M,Midlands,Gold,Midlands,11,65,5,1
M,Midlands,Silver,Midlands,12,43,6,1
M,Midlands,Tin,Wales & West,12,41,5,0
M,South East,Gold,London,7,.,5,0
M,South East,Tin,London,10,60,9,0
M,Midlands,Silver,Wales & West,16,68,1,0
M,North,Silver,N West,5,48,4,0
M,North,Silver,Yorkshire,10,62,10,0
M,Scottish,Silver,C Scotland,8,69,2,0
M,South East,Gold,London,8,60,19,0
M,South East,Gold,London,6,.,8,0
M,South West,Tin,S West,12,30,5,1
M,Scottish,Silver,C Scotland,5,33,1,0
M,South East,Silver,London,6,54,3,0
M,Midlands,Silver,East,4,53,6,1
M,South East,Gold,London,7,40,7,0
M,South East,Gold,S & S East,7,67,7,0
M,South East,Silver,S & S East,13,38,12,1
M,South East,Gold,London,7,74,8,0
M,North,Silver,N West,5,42,10,0
M,South East,Silver,London,14,67,7,1
M,South East,Gold,S & S East,8,54,2,0
M,South East,Silver,London,12,47,5,0
M,Midlands,Tin,Wales & West,8,40,5,0
M,Midlands,Gold,Midlands,5,50,5,0
M,Midlands,Silver,East,6,57,1,0
M,North,Gold,Yorkshire,14,65,1,0
M,South East,Gold,London,4,49,6,0
M,Midlands,Silver,East,9,55,5,0
M,South East,Silver,S & S East,7,57,8,0
M,Midlands,Gold,Midlands,4,53,9,0
M,Midlands,Tin,Midlands,11,28,5,0
M,Midlands,Tin,Midlands,11,43,8,0
M,North,Gold,Yorkshire,15,56,5,0
M,North,Gold,Yorkshire,8,75,4,0
M,Midlands,Silver,Midlands,10,60,3,0
M,Midlands,Gold,Midlands,7,61,6,0
M,North,Tin,N East,6,60,5,0
M,Midlands,Gold,Midlands,11,75,5,0
M,North,Platinum,N West,4,71,3,0
M,Midlands,Gold,Wales & West,6,57,7,0
M,South East,Platinum,London,10,54,3,0
M,South East,Platinum,London,7,63,7,0
M,Midlands,Tin,Midlands,15,38,4,0
M,South East,Gold,London,1,63,14,0
M,South East,Gold,London,10,53,4,0
M,South East,Silver,London,9,78,6,0
M,South East,Silver,London,6,54,5,0
M,Midlands,Tin,East,8,57,10,1
M,North,Silver,N West,6,52,8,0
M,South East,Gold,London,8,48,11,0
M,South East,Silver,London,12,45,11,0
M,,Gold,,6,73,12,0
M,South East,Gold,S & S East,7,70,4,0
M,North,Gold,N West,16,71,25,0
M,Midlands,Tin,Wales & West,13,34,8,1
M,South East,Silver,London,7,59,13,0
M,South East,Gold,London,9,76,4,0
M,North,Silver,Yorkshire,9,62,3,0
M,Midlands,Silver,Midlands,7,45,1,0
M,Midlands,Gold,Wales & West,.,42,7,1
M,Midlands,Silver,Midlands,5,77,24,1
M,South East,Gold,London,4,76,2,0
M,North,Silver,N East,.,56,10,0
M,Midlands,Silver,Wales & West,8,.,5,0
M,South East,Silver,London,.,42,5,1
M,North,Gold,N East,7,29,6,1
M,South East,Gold,London,9,48,4,0
M,North,Gold,N East,8,56,13,0
M,North,Tin,N East,10,41,5,0
M,South East,Tin,S & S East,.,43,7,0
M,South East,Silver,London,6,72,4,0
M,Scottish,Silver,C Scotland,3,48,8,0
M,South East,Silver,London,12,60,14,0
M,South East,Tin,S & S East,11,.,8,1
M,North,Tin,N West,8,48,5,0
M,South East,Silver,S & S East,11,49,8,0
M,Midlands,Tin,Wales & West,8,48,5,0
M,South East,Gold,S & S East,9,64,5,0
M,South East,Tin,S & S East,8,46,8,0
M,Midlands,Silver,East,7,51,5,0
M,Scottish,Platinum,C Scotland,4,66,5,0
M,North,Silver,N West,8,51,5,0
M,South East,Silver,S & S East,10,78,11,0
M,South East,Tin,London,9,46,4,0
M,North,Silver,Yorkshire,6,44,6,1
M,South West,Silver,S West,9,52,6,0
M,Midlands,Platinum,Midlands,11,58,8,0
M,North,Gold,N East,11,59,2,0
M,South East,Gold,S & S East,10,.,12,0
M,South East,Gold,S & S East,7,65,20,0
M,Midlands,Silver,East,11,75,5,0
M,North,Tin,Yorkshire,19,41,9,1
M,South East,Tin,London,17,33,5,1
M,Midlands,Silver,East,4,76,5,0
M,Scottish,Tin,Border,5,31,4,0
M,South East,Silver,London,5,48,5,0
M,South East,Silver,London,9,35,4,0
M,Midlands,Silver,Midlands,6,77,4,0
M,Scottish,Silver,C Scotland,6,58,3,0
M,North,Tin,N West,5,48,5,0
M,Midlands,Silver,Midlands,8,39,8,1
M,Midlands,Gold,Ulster,7,64,2,0
M,South East,Gold,S & S East,9,64,5,0
M,South East,Gold,S & S East,11,55,8,1
M,South East,Tin,London,8,33,5,0
M,Midlands,Tin,East,6,62,5,0
M,South East,Gold,London,.,68,2,0
M,South East,Tin,S & S East,10,33,4,0
M,South West,Silver,S West,10,61,5,0
M,Midlands,Silver,East,10,66,1,0
M,South East,Tin,S & S East,6,43,5,0
M,Midlands,Tin,Wales & West,4,78,8,0
M,South East,Silver,London,6,34,1,1
M,Midlands,Tin,Midlands,5,49,4,0
M,South East,Silver,London,.,43,1,0
M,South East,Silver,London,11,32,4,1
M,Midlands,Tin,Midlands,4,52,8,0
M,South East,Tin,London,4,63,6,0
M,Midlands,Tin,Midlands,12,37,5,1
M,Midlands,Silver,Wales & West,8,.,8,0
M,South East,Silver,London,5,54,7,0
M,North,Silver,Yorkshire,7,66,10,0
M,South East,Silver,London,8,61,2,1
M,North,Gold,Yorkshire,9,47,15,0
M,South West,Silver,S West,6,.,1,0
M,South East,Silver,S & S East,6,68,2,0
M,Midlands,Silver,Wales & West,10,59,7,0
M,Midlands,Silver,East,6,26,4,1
M,North,Gold,N East,5,50,7,0
M,South East,Tin,London,13,52,4,0
M,Midlands,Gold,Wales & West,11,67,18,0
M,South West,Gold,S West,4,73,20,0
M,North,Gold,Yorkshire,.,58,32,0
M,North,Silver,N West,10,55,4,1
M,South East,Gold,London,10,64,8,0
M,South East,Tin,London,11,33,8,0
M,South East,Gold,S & S East,8,.,4,0
M,Midlands,Gold,Midlands,7,75,25,0
M,North,Silver,Yorkshire,10,63,7,0
M,Midlands,Gold,East,11,71,25,0
M,North,Gold,Yorkshire,13,52,1,0
M,Midlands,Tin,Wales & West,9,45,5,0
M,Midlands,Gold,Wales & West,9,77,4,0
M,North,Silver,N West,.,72,8,0
M,South East,Tin,London,7,.,5,0
M,South East,Gold,S & S East,5,48,4,0
M,North,Silver,N West,9,51,5,0
M,South East,Silver,London,7,39,5,1
M,South East,Silver,London,8,57,4,0
M,South East,Silver,London,9,57,16,0
M,Midlands,Gold,Midlands,4,67,4,0
M,South East,Gold,London,4,40,7,0
M,Midlands,Gold,Midlands,7,57,5,0
M,Midlands,Silver,Midlands,6,46,9,0
M,South East,Gold,London,9,66,6,1
M,Midlands,Gold,Wales & West,.,43,2,0
M,Scottish,Silver,C Scotland,6,45,.,0
M,Midlands,Platinum,Midlands,12,68,4,0
M,Midlands,Silver,East,9,41,12,0
M,Scottish,Gold,Border,14,44,2,1
M,South East,Silver,S & S East,11,28,8,0
M,North,Tin,N West,15,40,4,1
M,Midlands,Silver,Midlands,6,67,6,0
M,Midlands,Silver,Midlands,9,37,4,0
M,Midlands,Silver,Midlands,6,51,8,0
M,South East,Gold,London,3,64,7,0
M,South East,Gold,London,9,40,7,0
M,South East,Silver,S & S East,7,46,8,0
M,South East,Silver,S & S East,8,55,5,0
M,South East,Tin,London,5,58,8,0
M,North,Gold,N West,5,72,1,0
M,South East,Tin,London,11,46,5,0
M,Midlands,Silver,Wales & West,13,72,4,0
M,South East,Gold,London,13,56,8,1
M,North,Tin,N West,8,59,4,0
M,Scottish,Gold,C Scotland,10,66,19,0
M,South East,Silver,S & S East,.,55,10,0
M,South East,Silver,S & S East,.,53,4,0
M,Midlands,Tin,Ulster,5,61,4,0
M,North,Silver,Yorkshire,14,71,32,1
M,South East,Tin,London,10,.,4,0
M,Midlands,Gold,East,10,63,4,0
M,Midlands,Silver,Wales & West,6,46,5,0
M,South West,Tin,S West,.,49,5,0
M,Midlands,Tin,Wales & West,9,38,9,0
M,Scottish,Tin,C Scotland,8,48,5,1
M,Midlands,Tin,Midlands,11,44,5,1
M,North,Silver,N West,3,51,1,0
M,Midlands,Tin,Wales & West,5,48,7,0
M,South East,Silver,S & S East,10,55,7,0
M,North,Silver,N West,8,57,11,0
M,South East,Gold,London,10,61,5,1
M,Midlands,Tin,Ulster,8,43,7,0
M,South East,Silver,London,7,70,8,0
M,South East,Gold,London,9,60,5,0
M,Midlands,Silver,Midlands,8,63,4,0
M,South East,Silver,London,6,58,6,0
M,North,Silver,N West,9,39,9,1
M,North,Gold,N West,11,63,8,0
M,North,Gold,N West,12,62,8,0
M,Scottish,Tin,C Scotland,11,41,5,0
M,South East,Gold,S & S East,12,63,9,0
M,South East,Silver,London,6,55,2,0
M,North,Tin,Yorkshire,3,52,10,0
M,South East,Tin,London,12,46,8,1
M,North,Silver,N West,12,50,5,0
M,South East,Gold,S & S East,11,76,1,0
M,South East,Gold,S & S East,13,46,2,0
M,North,Tin,N West,14,34,8,1
M,North,Silver,N West,.,49,7,0
M,South West,Platinum,S West,9,51,1,0
M,South East,Platinum,London,7,71,9,0
M,South East,Silver,London,9,64,6,0
M,South East,Silver,S & S East,7,73,9,1
M,South East,Silver,London,3,65,9,0
M,Midlands,Gold,Midlands,3,44,8,0
M,Scottish,Tin,C Scotland,8,48,8,0
M,South East,Tin,London,7,37,8,1
M,Midlands,Silver,Wales & West,10,71,9,1
M,North,Silver,N West,6,48,10,0
M,North,Silver,N West,9,36,5,1
M,Midlands,Platinum,Wales & West,11,64,8,0
M,North,Silver,N East,2,38,10,1
M,North,Tin,N West,7,46,8,1
M,South East,Tin,S & S East,9,67,9,0
M,Midlands,Tin,Midlands,12,40,5,1
M,Midlands,Silver,Midlands,6,67,7,0
M,North,Silver,N West,11,65,2,0
M,Midlands,Silver,East,11,59,4,0
M,South East,Gold,London,10,57,9,0
M,South East,Tin,London,11,50,4,0
M,South East,Silver,London,12,58,10,0
M,South East,Silver,London,7,31,8,0
M,Midlands,Gold,Midlands,11,34,5,0
M,South East,Silver,London,9,33,1,0
M,North,Platinum,N East,6,79,17,0
M,South East,Gold,London,9,45,1,0
M,South East,Silver,London,11,39,5,0
M,Midlands,Silver,East,13,53,5,0
M,Midlands,Silver,Ulster,8,42,9,0
M,Midlands,Tin,Midlands,4,31,5,1
M,Midlands,Silver,Midlands,10,57,8,0
M,South East,Tin,S & S East,3,48,9,0
M,Midlands,Silver,East,12,26,3,1
M,South East,Silver,London,15,71,5,1
M,Midlands,Silver,Midlands,8,.,1,0
M,Midlands,Gold,East,9,78,6,0
M,Scottish,Silver,C Scotland,6,53,2,0
M,North,Tin,N West,17,41,5,1
M,Midlands,Gold,Wales & West,8,60,.,0
M,Midlands,Silver,East,4,72,3,0
M,Midlands,Silver,East,8,50,.,0
M,South East,Silver,London,5,42,5,0
M,North,Gold,N West,8,77,19,0
M,South East,Silver,London,9,77,4,0
M,Midlands,Platinum,East,6,.,3,1
M,North,Silver,N East,6,42,2,0
M,South East,Tin,S & S East,6,55,9,0
M,South East,Silver,S & S East,10,51,8,0
M,South West,Silver,S West,5,48,8,0
M,South East,Tin,London,9,59,8,0
M,South East,Silver,London,5,61,6,0
M,Midlands,Tin,East,10,49,8,0
M,South East,Tin,London,7,62,5,0
M,South East,Tin,London,9,50,8,0
M,South East,Silver,London,8,72,7,0
M,South East,Tin,London,14,52,4,0
M,Midlands,Silver,Midlands,10,63,12,0
M,South East,Tin,London,6,46,.,0
M,South East,Tin,London,11,31,5,1
M,North,Tin,N West,11,42,5,0
M,Midlands,Tin,East,10,43,8,0
M,North,Silver,Yorkshire,5,67,1,0
M,Scottish,Gold,C Scotland,7,62,16,0
M,South East,Tin,London,12,.,5,0
M,Scottish,Gold,C Scotland,9,71,7,0
M,South East,Gold,London,11,61,3,1
M,Scottish,Platinum,C Scotland,8,74,21,0
M,South East,Gold,London,8,62,8,0
M,South East,Silver,S & S East,15,37,4,1
M,Midlands,Tin,East,5,59,8,0
M,South East,Tin,London,8,45,8,0
M,Midlands,Silver,East,9,75,7,0
M,Midlands,Tin,Midlands,10,35,9,0
M,Midlands,Gold,Midlands,6,55,6,0
M,Midlands,Tin,Midlands,6,51,7,0
M,South East,Tin,S & S East,9,47,9,0
M,Midlands,Tin,East,8,45,5,0
M,North,Silver,N West,7,59,4,0
M,South East,Gold,London,7,60,8,0
M,Scottish,Gold,C Scotland,.,53,2,0
M,South East,Gold,London,9,62,4,1
M,South East,Gold,S & S East,5,73,8,0
M,Midlands,Silver,Wales & West,4,40,8,0
M,South East,Silver,S & S East,4,.,8,0
M,Midlands,Silver,Midlands,9,56,5,1
M,Midlands,Tin,Midlands,8,48,4,0
M,Midlands,Tin,Midlands,4,31,5,0
M,North,Gold,N West,8,40,1,0
M,South East,Gold,London,7,64,1,0
M,Midlands,Silver,Midlands,9,.,1,0
M,Scottish,Tin,C Scotland,8,41,5,0
M,South East,Silver,London,6,67,20,0
M,South East,Gold,London,4,61,2,0
M,South East,Tin,London,7,63,8,0
M,Scottish,Silver,Border,5,63,9,0
M,South East,Silver,S & S East,8,.,1,0
M,North,Tin,Yorkshire,11,33,8,0
M,South East,Tin,London,16,28,4,1
M,Midlands,Tin,Wales & West,10,59,5,0
M,Midlands,Gold,Midlands,4,74,7,0
M,South East,Silver,S & S East,7,57,11,0
M,Scottish,Silver,C Scotland,14,43,7,0
M,North,Silver,Yorkshire,.,69,1,0
M,South East,Gold,London,11,49,6,0
M,,Gold,,10,54,5,0
M,North,Tin,N West,9,45,4,0
M,Scottish,Silver,C Scotland,12,29,8,1
M,South East,Tin,S & S East,10,36,5,0
M,North,Silver,N West,6,38,6,0
M,Midlands,Gold,Ulster,5,65,4,0
M,Midlands,Silver,Midlands,7,43,10,1
M,South East,Tin,London,11,53,8,0
M,Midlands,Silver,Midlands,.,39,4,1
M,South East,Silver,London,10,48,9,1
M,South East,Tin,London,8,.,4,1
M,Midlands,Tin,Midlands,4,32,8,0
M,South East,Tin,London,11,33,5,0
M,North,Tin,Yorkshire,7,25,4,0
M,South East,Gold,S & S East,.,63,2,0
M,South East,Gold,London,7,51,8,0
M,North,Gold,Yorkshire,11,60,32,0
M,Midlands,Silver,Wales & West,5,69,7,0
M,Midlands,Gold,East,9,78,2,0
M,South East,Silver,London,6,63,8,0
M,South East,Gold,London,11,69,18,0
M,Midlands,Silver,Wales & West,8,71,8,0
M,South East,Tin,London,8,43,5,0
M,North,Tin,N West,9,.,8,0
M,Midlands,Tin,East,8,51,6,0
M,North,Silver,N West,10,26,2,0
M,Midlands,Silver,Wales & West,13,78,9,1
M,Midlands,Gold,Midlands,4,67,14,0
M,South East,Silver,London,8,62,2,0
M,South East,Silver,London,9,44,4,0
M,South East,Tin,London,4,51,8,0
M,North,Tin,N West,10,47,8,0
M,Midlands,Silver,East,14,55,8,1
M,South West,Silver,S West,11,72,9,0
M,North,Tin,N West,6,43,4,0
M,North,Gold,N East,13,58,12,1
M,South East,Tin,London,5,50,4,0
M,Midlands,Tin,Midlands,9,62,8,0
M,Midlands,Silver,East,.,54,8,0
M,Midlands,Gold,East,.,63,1,0
M,South East,Tin,London,12,34,7,1
M,South East,Silver,S & S East,9,50,1,0
M,Scottish,Silver,C Scotland,9,64,5,0
M,Midlands,Silver,Midlands,8,.,13,0
M,North,Tin,N West,7,41,5,0
M,South East,Gold,London,10,49,8,0
M,South East,Gold,London,8,45,4,0
M,South East,Tin,S & S East,9,37,9,1
M,South East,Gold,London,6,49,27,0
M,South East,Silver,London,7,62,3,0
M,South East,Silver,S & S East,8,54,1,0
M,Midlands,Gold,Midlands,9,66,2,0
M,Scottish,Silver,C Scotland,12,49,5,0
M,Midlands,Gold,Midlands,10,.,2,0
M,Midlands,Tin,East,8,50,5,0
M,North,Gold,N West,5,70,4,0
M,North,Gold,N West,5,59,12,0
M,Midlands,Silver,Wales & West,6,23,5,0
M,South East,Silver,London,10,46,11,0
M,South East,Gold,London,9,68,13,1
M,North,Tin,N West,7,43,1,0
M,North,Platinum,N East,10,66,4,0
M,South East,Tin,London,10,27,5,0
M,Midlands,Gold,Midlands,12,42,1,1
M,South East,Silver,London,7,58,10,0
M,North,Gold,N West,8,71,3,0
M,South East,Silver,London,4,77,22,0
M,Midlands,Silver,Wales & West,7,51,13,0
M,North,Gold,N West,11,75,12,0
M,Midlands,Tin,Wales & West,5,35,4,0
M,Midlands,Tin,Midlands,12,48,5,0
M,,Gold,,6,64,5,1
M,North,Tin,N East,7,57,26,0
M,Midlands,Silver,Midlands,8,63,4,0
M,,Gold,,15,66,1,1
M,North,Silver,N West,8,59,8,0
M,North,Platinum,N West,7,65,3,0
M,South East,Silver,London,8,76,4,0
M,Midlands,Silver,Wales & West,5,76,16,0
M,North,Silver,Yorkshire,8,.,2,0
M,South East,Tin,S & S East,6,46,5,0
M,North,Silver,N East,8,55,1,0
M,North,Gold,N West,8,68,5,0
M,South East,Gold,S & S East,5,72,5,0
M,South East,Silver,London,10,49,5,1
M,Scottish,Platinum,N Scot,.,67,4,0
M,North,Silver,Yorkshire,6,47,16,0
M,South West,Silver,S West,10,61,8,0
M,South East,Silver,London,10,49,3,0
M,Midlands,Tin,Midlands,6,53,7,0
M,North,Tin,N East,17,59,5,1
M,Midlands,Silver,Midlands,11,35,10,1
M,Midlands,Silver,Midlands,7,34,9,0
M,South East,Silver,London,12,43,5,0
M,South East,Gold,S & S East,10,59,8,0
M,South East,Tin,London,19,49,5,1
M,Scottish,Tin,N Scot,8,59,16,0
M,Scottish,Silver,N Scot,3,52,8,0
M,Midlands,Silver,Midlands,9,63,9,0
M,South East,Tin,London,7,67,7,0
M,South East,Gold,London,7,46,5,0
M,South West,Silver,S West,8,76,16,0
M,Midlands,Gold,Wales & West,7,64,4,0
M,South East,Gold,S & S East,11,60,9,0
M,South East,Gold,London,3,62,2,0
M,South East,Gold,London,9,54,4,0
M,Midlands,Silver,Midlands,6,68,1,0
M,South West,Silver,S West,4,.,4,0
M,South East,Gold,London,3,45,4,0
M,Midlands,Silver,Ulster,8,70,8,0
M,South East,Tin,S & S East,10,36,5,0
M,Midlands,Tin,Midlands,9,42,10,0
M,,Silver,,8,43,1,0
M,Midlands,Silver,Midlands,13,.,9,0
M,Midlands,Gold,East,14,68,6,0
M,Midlands,Silver,Wales & West,7,62,5,0
M,Midlands,Tin,Wales & West,5,58,5,0
M,North,Silver,N West,.,56,8,0
M,Scottish,Tin,C Scotland,6,58,5,0
M,Midlands,Silver,Midlands,7,32,11,1
M,North,Gold,N West,7,44,8,0
M,South East,Tin,London,8,48,20,0
M,Scottish,Platinum,N Scot,5,72,27,0
M,South East,Gold,S & S East,10,56,10,0
M,Midlands,Platinum,Midlands,.,69,4,0
M,Midlands,Platinum,Wales & West,10,54,4,0
M,North,Tin,N East,8,46,10,0
M,Scottish,Silver,N Scot,6,67,1,0
M,North,Gold,N West,6,53,11,0
M,Midlands,Tin,Wales & West,6,33,5,0
M,Midlands,Tin,East,8,.,4,0
M,North,Tin,Yorkshire,13,.,5,1
M,South East,Tin,S & S East,7,50,8,0
M,,Silver,,3,60,1,0
M,North,Silver,N West,8,78,19,0
M,South East,Silver,London,9,62,7,0
M,South East,Silver,London,9,42,9,0
M,Midlands,Silver,Wales & West,9,30,9,1
M,South East,Silver,S & S East,6,38,1,1
M,Scottish,Gold,C Scotland,7,41,4,0
M,South East,Tin,London,9,32,5,1
M,South East,Gold,London,.,64,4,1
M,North,Tin,N West,.,76,4,0
M,Midlands,Gold,Midlands,5,76,27,0
M,,Silver,,6,52,1,0
M,Scottish,Silver,C Scotland,7,41,10,1
M,Midlands,Gold,Midlands,12,66,4,1
M,Midlands,Gold,Midlands,15,.,7,0
M,South East,Silver,London,5,46,10,0
M,Midlands,Tin,Wales & West,8,49,5,1
M,South East,Gold,London,2,63,8,0
M,Midlands,Tin,East,9,62,5,0
M,North,Tin,N East,3,52,5,0
M,Midlands,Silver,Midlands,7,54,9,0
M,Midlands,Tin,Midlands,11,33,5,0
M,South East,Gold,S & S East,22,59,4,1
M,North,Gold,Yorkshire,10,42,5,1
M,South West,Silver,S West,12,75,10,1
M,South East,Silver,London,10,67,2,0
M,South East,Gold,S & S East,7,37,6,0
M,South East,Silver,London,7,40,8,1
M,,Tin,,8,54,4,0
M,Midlands,Silver,Midlands,8,73,21,0
M,South East,Gold,S & S East,5,52,2,0
M,Midlands,Tin,East,11,35,5,1
M,South East,Silver,London,9,49,1,0
M,North,Tin,N West,10,66,4,0
M,South East,Gold,London,8,67,8,0
M,South East,Gold,S & S East,8,75,4,0
M,Midlands,Gold,Midlands,10,70,16,0
M,South East,Silver,London,10,48,8,0
M,North,Gold,N West,.,44,2,0
M,North,Gold,N West,9,64,13,1
M,South East,Gold,London,17,.,8,1
M,South East,Tin,London,9,.,8,0
M,Midlands,Tin,East,11,47,7,0
M,Midlands,Silver,East,9,30,4,0
M,Midlands,Silver,Midlands,8,67,9,0
M,North,Gold,N West,11,70,2,1
M,Midlands,Gold,Wales & West,6,41,9,0
M,Midlands,Silver,Wales & West,9,74,5,0
M,Midlands,Silver,East,9,49,5,0
M,Midlands,Tin,Midlands,12,35,9,0
M,Scottish,Gold,Border,7,79,12,0
M,North,Tin,N East,9,40,8,0
M,North,Gold,N West,9,60,2,0
M,South East,Platinum,S & S East,10,60,3,0
M,Midlands,Tin,Midlands,8,35,4,1
M,North,Silver,N East,13,52,7,0
M,South East,Platinum,London,2,64,3,0
M,Midlands,Gold,Wales & West,12,57,5,0
M,North,Silver,N West,8,78,5,0
M,South East,Gold,London,3,77,2,0
M,Scottish,Tin,Border,8,.,8,0
M,Scottish,Platinum,N Scot,8,66,19,0
M,South East,Silver,London,14,66,12,0
M,Midlands,Tin,Wales & West,8,59,10,0
M,South East,Silver,S & S East,12,33,1,0
M,Midlands,Tin,Midlands,9,30,7,0
M,Midlands,Tin,East,10,37,5,1
M,South East,Silver,London,.,52,4,0
M,North,Silver,N East,11,48,1,0
M,North,Tin,N West,13,44,4,1
M,South East,Silver,London,16,31,5,0
M,Midlands,Silver,Midlands,6,49,1,0
M,South East,Silver,London,3,48,5,0
M,Midlands,Tin,East,9,63,5,0
M,South East,Tin,S & S East,4,49,9,0
M,Scottish,Gold,C Scotland,7,47,1,0
M,North,Silver,N East,5,24,1,0
M,Midlands,Gold,Midlands,4,72,11,0
M,South East,Gold,London,5,63,5,0
M,South East,Tin,London,10,63,8,0
M,Midlands,Tin,Midlands,7,47,9,0
M,South East,Gold,London,10,58,4,1
M,Midlands,Gold,Ulster,.,53,1,0
M,North,Gold,N East,7,56,21,0
M,North,Tin,Yorkshire,6,56,7,0
M,,Gold,,12,43,6,0
M,North,Gold,N East,5,69,5,0
M,South East,Gold,London,9,78,16,0
M,South East,Gold,London,8,63,3,1
M,South East,Gold,London,4,55,12,0
M,South East,Platinum,S & S East,11,69,8,0
M,North,Silver,N West,11,59,1,0
M,South East,Gold,London,5,71,4,0
M,,Tin,,10,34,.,1
M,Midlands,Tin,Wales & West,8,56,8,0
M,Midlands,Tin,East,9,34,9,1
M,Scottish,Silver,C Scotland,7,54,4,0
M,North,Silver,N East,.,46,4,1
M,Midlands,Silver,Ulster,14,54,.,0
M,South East,Silver,S & S East,7,64,11,0
M,North,Gold,N West,7,53,2,0
M,Midlands,Tin,Midlands,8,37,10,1
M,South East,Silver,London,12,46,5,0
M,North,Silver,N West,10,.,4,0
M,South East,Tin,London,5,43,8,0
M,North,Silver,Yorkshire,5,69,4,0
M,South East,Silver,S & S East,9,58,5,1
M,South West,Tin,S West,19,37,5,1
M,South East,Silver,London,5,48,9,0
M,Midlands,Tin,East,10,43,5,0
M,Midlands,Silver,Wales & West,8,79,6,0
M,South East,Gold,London,11,75,7,0
M,South West,Silver,S West,8,63,5,0
M,South East,Tin,S & S East,5,56,4,0
M,Midlands,Tin,Midlands,19,47,8,1
M,Midlands,Gold,Wales & West,7,59,2,0
M,South East,Silver,London,.,46,5,0
M,North,Gold,N West,10,77,22,1
M,North,Gold,Yorkshire,6,50,4,0
M,Midlands,Tin,Wales & West,.,.,11,0
M,Midlands,Gold,East,4,71,8,0
M,South East,Tin,London,4,.,5,0
M,South East,Gold,London,13,.,2,0
M,South East,Silver,London,10,49,5,0
M,South East,Gold,London,3,66,3,0
M,South East,Silver,London,4,71,27,0
M,,Silver,,11,48,1,1
M,Scottish,Silver,C Scotland,8,69,4,1
M,North,Gold,N East,11,55,2,0
M,South East,Gold,London,9,47,7,1
M,Scottish,Gold,Border,9,56,1,0
M,South East,Silver,London,5,68,8,0
M,South East,Platinum,S & S East,10,67,3,0
M,Midlands,Tin,Wales & West,15,36,5,1
M,Midlands,Tin,Wales & West,6,49,7,0
M,South East,Gold,London,8,65,30,1
M,South East,Gold,London,9,66,8,0
M,South East,Tin,S & S East,11,47,8,0
M,South East,Tin,London,7,49,5,0
M,South East,Silver,London,5,35,9,0
M,Midlands,Tin,Wales & West,10,43,5,0
M,Midlands,Tin,Midlands,12,43,4,1
